final_distance,min_distance,total_distance,total_return,mean_action_norm,num_steps,action_smoothness,success,episode,policy,env_id
0.17916657150045,0.1268467757432197,8.685067132966175,-8.685067132966175,0.9633637070655823,50,10.218854904174805,False,0,random,FetchReachDense-v4
0.3390822087124073,0.17800539358008188,14.901658039839544,-14.901658039839544,0.9498292803764343,50,9.565157890319824,False,1,random,FetchReachDense-v4
0.24512952189266296,0.1396416802350867,11.930985543200338,-11.930985543200338,0.9319087266921997,50,9.697802543640137,False,2,random,FetchReachDense-v4
0.2246034840838596,0.05860236265903484,9.137698308729629,-9.137698308729629,0.973141610622406,50,10.006162643432617,False,3,random,FetchReachDense-v4
0.25038348525569687,0.052811237151891864,7.238978641195475,-7.238978641195475,0.9667632579803467,50,9.68166446685791,False,4,random,FetchReachDense-v4
0.08034730239030285,0.04840176806468662,4.863310516175366,-4.863310516175366,1.0264943838119507,50,10.781988143920898,False,5,random,FetchReachDense-v4
0.22214263690472594,0.042248907740608146,10.039407603785353,-10.039407603785353,0.8830339908599854,50,9.24641227722168,False,6,random,FetchReachDense-v4
0.2231315344777783,0.07522492568821304,7.876281509104302,-7.876281509104302,0.9297980666160583,50,9.224161148071289,False,7,random,FetchReachDense-v4
0.26293626116071,0.03223476286878572,9.66318010516262,-9.66318010516262,1.0130784511566162,50,10.68172836303711,False,8,random,FetchReachDense-v4
0.4717173414370452,0.13677591995049632,15.036236333081815,-15.036236333081815,1.022128701210022,50,9.195856094360352,False,9,random,FetchReachDense-v4
0.17507557895385123,0.052766967270926855,5.812013435885755,-5.812013435885755,0.9791941046714783,50,10.183429718017578,False,10,random,FetchReachDense-v4
0.40550830652493514,0.13365708961893127,11.55263244843147,-11.55263244843147,0.9412258267402649,50,8.651535034179688,False,11,random,FetchReachDense-v4
0.16032686739104615,0.1057463687864553,7.734065506758752,-7.734065506758751,0.9604270458221436,50,9.331640243530273,False,12,random,FetchReachDense-v4
0.22708085587986554,0.16300901512345045,10.815474751873525,-10.815474751873525,0.9871962070465088,50,9.805683135986328,False,13,random,FetchReachDense-v4
0.1316011428927118,0.13032606925965456,11.557682334803847,-11.557682334803847,0.9859917163848877,50,10.257521629333496,False,14,random,FetchReachDense-v4
0.2655716409868734,0.14285967609792993,13.97932244395076,-13.97932244395076,0.9823715686798096,50,9.457856178283691,False,15,random,FetchReachDense-v4
0.05397825859827408,0.05397825859827408,7.397143531475136,-7.397143531475136,1.0013611316680908,50,9.960349082946777,False,16,random,FetchReachDense-v4
0.24453142512876386,0.0901976894936165,7.52136786487339,-7.521367864873391,0.9954215288162231,50,10.801904678344727,False,17,random,FetchReachDense-v4
0.24641891671585797,0.19269688716491704,14.568265705289788,-14.568265705289788,0.9279794096946716,50,10.029414176940918,False,18,random,FetchReachDense-v4
0.3329689810260842,0.03939884080244819,12.762428742737837,-12.762428742737837,0.9755387306213379,50,9.500085830688477,False,19,random,FetchReachDense-v4
0.1142395053516348,0.05135436569314911,7.010864170275172,-7.010864170275172,0.8933517336845398,50,8.771574974060059,False,20,random,FetchReachDense-v4
0.21786602801850183,0.13999661348635986,10.338763801067781,-10.338763801067781,1.0126670598983765,50,10.840794563293457,False,21,random,FetchReachDense-v4
0.15140456200990784,0.11137623674381686,8.904792170941306,-8.904792170941306,0.9110663533210754,50,9.035609245300293,False,22,random,FetchReachDense-v4
0.13913070353848717,0.04025463969009557,4.48764339565472,-4.48764339565472,0.9239627718925476,50,9.87943172454834,False,23,random,FetchReachDense-v4
0.08807191982961171,0.06966253628935866,6.428387199709898,-6.428387199709898,0.9844523668289185,50,10.119542121887207,False,24,random,FetchReachDense-v4
0.18308199566557296,0.023752600245989578,4.549613104983842,-4.549613104983842,0.9455797672271729,50,9.355035781860352,False,25,random,FetchReachDense-v4
0.12000344662549593,0.022941740216369626,4.248585951818782,-4.248585951818782,1.0174152851104736,50,10.363314628601074,False,26,random,FetchReachDense-v4
0.24368631479264302,0.027483123208856573,7.164491915702451,-7.164491915702451,0.972074568271637,50,9.55630111694336,False,27,random,FetchReachDense-v4
0.35251717948492284,0.07295565221600499,11.526523684261617,-11.526523684261617,0.9855311512947083,50,10.121413230895996,False,28,random,FetchReachDense-v4
0.17053646504984774,0.06786808663302922,7.838042131655348,-7.838042131655348,0.952181339263916,50,9.404821395874023,False,29,random,FetchReachDense-v4
0.2171231746939287,0.17521866958089152,11.038809224173738,-11.038809224173738,0.9898390173912048,50,9.993996620178223,False,30,random,FetchReachDense-v4
0.29463656984819014,0.09396987973442583,11.073302199898071,-11.073302199898073,0.9790194034576416,50,9.998929977416992,False,31,random,FetchReachDense-v4
0.25040051089805027,0.11436182069381974,12.481746679295368,-12.481746679295368,1.0406882762908936,50,11.12022876739502,False,32,random,FetchReachDense-v4
0.10924582166732712,0.012474992194347428,5.67750575474986,-5.67750575474986,0.9991056323051453,50,9.69821548461914,False,33,random,FetchReachDense-v4
0.10898166334088878,0.09160965801514065,7.783145682419042,-7.783145682419043,0.9221392869949341,50,9.504487991333008,False,34,random,FetchReachDense-v4
0.19559609762633315,0.0998541383760753,7.628939507845437,-7.628939507845437,0.9844793081283569,50,10.598340034484863,False,35,random,FetchReachDense-v4
0.09520410814829901,0.01204995269175971,3.5199257259662735,-3.5199257259662735,0.9493156671524048,50,10.210474014282227,False,36,random,FetchReachDense-v4
0.35193215741282297,0.17267298543275753,13.217251781363036,-13.217251781363036,0.973939061164856,50,10.288942337036133,False,37,random,FetchReachDense-v4
0.4354160681025356,0.1990077749209564,14.98136557468844,-14.98136557468844,0.9240376949310303,50,9.987381935119629,False,38,random,FetchReachDense-v4
0.23165570701353952,0.08814978998136537,8.790646140204704,-8.790646140204704,0.9919760227203369,50,10.355504035949707,False,39,random,FetchReachDense-v4
0.3061014524209856,0.19364611320152214,13.479544756122962,-13.479544756122962,1.0053620338439941,50,10.64921760559082,False,40,random,FetchReachDense-v4
0.3024114423703703,0.16667674130308044,11.77206938886371,-11.77206938886371,0.969383716583252,50,9.320427894592285,False,41,random,FetchReachDense-v4
0.09826077743974938,0.09826077743974938,9.672598691322674,-9.672598691322674,0.9717774987220764,50,10.08504867553711,False,42,random,FetchReachDense-v4
0.36846042772837956,0.10495389493139937,14.626478257222042,-14.626478257222042,0.9387423992156982,50,9.904088973999023,False,43,random,FetchReachDense-v4
0.2147206362734715,0.09333254107814684,8.614816008960844,-8.614816008960846,0.9215066432952881,50,9.092264175415039,False,44,random,FetchReachDense-v4
0.2031271629720952,0.12388315931356045,9.188370674487345,-9.188370674487345,0.9787151217460632,50,10.849933624267578,False,45,random,FetchReachDense-v4
0.12177553478972314,0.0710448084940641,8.934642250858523,-8.934642250858523,1.0655325651168823,50,10.388781547546387,False,46,random,FetchReachDense-v4
0.23764815600292954,0.08241706740057103,7.628162735550087,-7.628162735550087,0.9868016839027405,50,10.818489074707031,False,47,random,FetchReachDense-v4
0.10431943760339557,0.013547544295885186,5.218033923719953,-5.218033923719954,1.011702060699463,50,10.239981651306152,False,48,random,FetchReachDense-v4
0.23760338561146666,0.16487161337704906,13.929150722610713,-13.929150722610714,1.0238782167434692,50,10.121609687805176,False,49,random,FetchReachDense-v4
0.15838154954452324,0.028233517519894422,5.827705302035492,-5.827705302035492,0.9716872572898865,50,9.42913818359375,False,50,random,FetchReachDense-v4
0.259325040656839,0.1350316567257753,10.910999222205087,-10.910999222205087,0.9807885885238647,50,10.054048538208008,False,51,random,FetchReachDense-v4
0.29391806770796214,0.1669321826240994,14.281035076336241,-14.281035076336241,0.9694375395774841,50,9.784673690795898,False,52,random,FetchReachDense-v4
0.2216971289705429,0.16922121590945774,13.130019592151902,-13.130019592151902,0.9657530784606934,50,9.578472137451172,False,53,random,FetchReachDense-v4
0.23398334562929007,0.03375846029496223,8.449406700256807,-8.449406700256807,0.9139816761016846,50,9.952047348022461,False,54,random,FetchReachDense-v4
0.22670183578273642,0.04004578626133356,7.99905754184145,-7.99905754184145,0.9369714856147766,50,9.673150062561035,False,55,random,FetchReachDense-v4
0.05974122767889952,0.04528019180840075,5.211061060516721,-5.211061060516721,0.9954776167869568,50,9.723066329956055,False,56,random,FetchReachDense-v4
0.27785266085951277,0.00946761747662722,9.029238738301045,-9.029238738301045,0.9508521556854248,50,9.358499526977539,False,57,random,FetchReachDense-v4
0.29675158746200925,0.09402531348103689,10.249693266662867,-10.249693266662865,0.9873291254043579,50,10.1137056350708,False,58,random,FetchReachDense-v4
0.2880345344838345,0.09865979230989354,10.465907990735644,-10.465907990735644,0.9869861006736755,50,10.108356475830078,False,59,random,FetchReachDense-v4
0.2317968976747094,0.13730827649661181,9.347022241067911,-9.347022241067911,0.8960844278335571,50,9.102716445922852,False,60,random,FetchReachDense-v4
0.19710514095433482,0.11015693590874553,7.905547636153061,-7.905547636153061,0.9907853603363037,50,11.364632606506348,False,61,random,FetchReachDense-v4
0.20386146595747595,0.09693776094317935,8.624188073035965,-8.624188073035965,0.990039050579071,50,10.558655738830566,False,62,random,FetchReachDense-v4
0.3619874546208836,0.19882981820312576,16.482458693218106,-16.482458693218106,0.978721559047699,50,10.116989135742188,False,63,random,FetchReachDense-v4
0.4310793333010572,0.2126790011562569,15.846205951048649,-15.846205951048647,0.9927302002906799,50,10.485787391662598,False,64,random,FetchReachDense-v4
0.24881217355412372,0.06165856715261463,12.00943081332778,-12.00943081332778,0.9625464081764221,50,9.661137580871582,False,65,random,FetchReachDense-v4
0.09200846132392385,0.09200846132392385,8.370439687383458,-8.370439687383458,1.009230136871338,50,10.56747055053711,False,66,random,FetchReachDense-v4
0.11508308804480512,0.07802528994217656,6.798070538367298,-6.798070538367298,0.9423229098320007,50,10.100610733032227,False,67,random,FetchReachDense-v4
0.38971140405018495,0.11694670529025539,14.137486667608767,-14.137486667608767,0.9634758830070496,50,10.091513633728027,False,68,random,FetchReachDense-v4
0.2659601532009191,0.11502917041869667,9.826222372399858,-9.826222372399858,0.9827526211738586,50,10.56665325164795,False,69,random,FetchReachDense-v4
0.2785153608787068,0.13978278709066483,10.026083589543093,-10.026083589543093,1.001847267150879,50,10.773680686950684,False,70,random,FetchReachDense-v4
0.2777182857583219,0.0851618768273487,8.670481286759324,-8.670481286759324,0.9313095808029175,50,9.499567031860352,False,71,random,FetchReachDense-v4
0.16640549648870234,0.08979787500435311,7.366812867742743,-7.366812867742743,0.9495527744293213,50,9.9893217086792,False,72,random,FetchReachDense-v4
0.17535799213945194,0.06012821450469844,6.675437970184251,-6.675437970184251,0.9050979614257812,50,9.559233665466309,False,73,random,FetchReachDense-v4
0.2633714291375645,0.14085573923645842,9.70551738074812,-9.70551738074812,0.8586345911026001,50,9.499942779541016,False,74,random,FetchReachDense-v4
0.17874910734929864,0.11697093642906255,9.758003482261048,-9.758003482261048,0.980885922908783,50,9.711565017700195,False,75,random,FetchReachDense-v4
0.16650639300906175,0.14291091865208322,10.02826161981742,-10.02826161981742,1.0180855989456177,50,9.77176570892334,False,76,random,FetchReachDense-v4
0.20129290950031434,0.08956510185554273,8.377568565273563,-8.377568565273563,0.9811287522315979,50,9.85763168334961,False,77,random,FetchReachDense-v4
0.25102468279924744,0.10191249467479473,9.463596322524085,-9.463596322524085,0.9251592755317688,50,9.661795616149902,False,78,random,FetchReachDense-v4
0.18318070833208885,0.10206122667855508,9.62697686885621,-9.62697686885621,0.9984113574028015,50,10.221121788024902,False,79,random,FetchReachDense-v4
0.4045326494606925,0.1283483782027637,12.673040036587484,-12.673040036587484,0.9537547826766968,50,10.262295722961426,False,80,random,FetchReachDense-v4
0.150729053786976,0.11134565061737647,8.730837570334339,-8.730837570334339,0.9511005878448486,50,10.887442588806152,False,81,random,FetchReachDense-v4
0.4419621615793713,0.14722950986131605,12.93883617362223,-12.93883617362223,0.9666885137557983,50,9.223679542541504,False,82,random,FetchReachDense-v4
0.28397109378152,0.023023812204521883,5.854833974559227,-5.854833974559227,1.0155832767486572,50,10.411226272583008,False,83,random,FetchReachDense-v4
0.3484293158513679,0.1950944704030379,12.850842068544342,-12.85084206854434,0.9145117998123169,50,9.746664047241211,False,84,random,FetchReachDense-v4
0.10677274820094597,0.10677274820094597,8.22317492418682,-8.223174924186818,1.014499545097351,50,10.694488525390625,False,85,random,FetchReachDense-v4
0.17626684231532502,0.059687503432910405,6.642398372599457,-6.642398372599457,0.9415280222892761,50,9.8720703125,False,86,random,FetchReachDense-v4
0.14549289238605065,0.07692506137321323,8.014422191132889,-8.014422191132889,1.0088871717453003,50,10.125431060791016,False,87,random,FetchReachDense-v4
0.072625501525771,0.04867318858980297,6.136460393183909,-6.136460393183909,0.9752655029296875,50,10.322163581848145,False,88,random,FetchReachDense-v4
0.15702020372859102,0.020681421580306218,5.260616084226691,-5.260616084226691,0.9581548571586609,50,10.054230690002441,False,89,random,FetchReachDense-v4
0.2637151671439124,0.04640575405897129,7.513913817006936,-7.513913817006936,1.0295166969299316,50,9.853446960449219,False,90,random,FetchReachDense-v4
0.11853429503498941,0.0235023038140431,4.14773890559153,-4.14773890559153,0.9313706755638123,50,9.61622428894043,False,91,random,FetchReachDense-v4
0.2011834708660047,0.10271211064364796,7.705201680540786,-7.705201680540786,0.9725804328918457,50,9.96346378326416,False,92,random,FetchReachDense-v4
0.14054669732782396,0.10382890895017946,7.101277437116996,-7.101277437116996,0.9482340812683105,50,9.575284004211426,False,93,random,FetchReachDense-v4
0.15738963164129186,0.14952824644836052,9.971575148034944,-9.971575148034944,0.9448200464248657,50,10.42784595489502,False,94,random,FetchReachDense-v4
0.32258749562497013,0.10991746614481851,9.737075774841518,-9.737075774841518,0.8617561459541321,50,8.8248929977417,False,95,random,FetchReachDense-v4
0.2550741528572412,0.03715730087627954,7.033125739824878,-7.033125739824878,0.9576912522315979,50,9.880053520202637,False,96,random,FetchReachDense-v4
0.38286838712314863,0.1376286739584238,14.838619322657598,-14.838619322657598,1.0208089351654053,50,9.830410957336426,False,97,random,FetchReachDense-v4
0.17222369820438757,0.08206111846553575,8.342688169199311,-8.342688169199311,0.9665405750274658,50,9.55380630493164,False,98,random,FetchReachDense-v4
0.46683610153877153,0.20060557464044257,18.225526555128294,-18.225526555128294,0.9858584403991699,50,10.419597625732422,False,99,random,FetchReachDense-v4
